Longitude,Latitude
60.384519262989365,37.53590172976253
60.47190675481809,37.3740259946121
60.42310849838313,37.202374673045604
60.371251777875464,37.02930061545701
60.164482645669125,36.9817948180739
59.9874203521709,36.916614949756145
59.765163781881995,36.9117811605419
59.55867499006804,36.92912372433999
59.33980222798567,36.968764132699505
59.123574669096406,37.01715047395631
58.91351561328806,37.01164160410673
58.69748102131677,37.04319729337001
58.48117604501997,37.00504742484369
58.26353190826593,36.96734176716109
58.05279455840317,37.01740846224616
57.86919886636148,37.11900982587788
57.69247500009763,37.22323288950583
57.471348158281295,37.256185462867606
57.24993774892958,37.247511237925956
57.062187325390155,37.3284054691524
56.84930317141495,37.38325643992707
56.624688278947474,37.38869970496014
56.44125795265516,37.41182814501909
56.34952473036957,37.288041641295116
56.16283819161794,37.20858321010751
55.98235081911575,37.10318959974932
55.80212127949215,37.00853520337158
55.62428410424168,36.91523573010604
55.504313828530535,36.76315031655495
55.302140306919576,36.8213635433018
55.101976071748254,36.758984962557214
54.90871719497881,36.66822413081987
54.70569431390769,36.59987071987514
54.507816220298764,36.52891822735578
54.289738600338126,36.492835075330134
54.07321014401975,36.479477846013054
53.952771764813086,36.33914537218183
53.84010810835021,36.19410358400543
53.65993667860155,36.08911335986902
53.60271821039577,35.9610464957725
53.38534330851846,35.94063196572769
53.29331162481466,35.80531028811951
53.10848164202899,35.78453227024212
52.91675073094419,35.853708034792064
52.7347299732278,35.944666651311046
52.51321249394017,35.94295627209964
52.357820875849136,35.83943640595256
52.16773579183042,35.779420197008065
51.95718951034324,35.82114081407497
51.753175264825806,35.883187264644675
51.644244060266,36.02946535648544
51.469118822965314,36.13600027572045
51.25482519295519,36.159068977375206
51.047711716029326,36.112828575399845
50.8275024930048,36.09937596960338
50.625946896242624,36.15008956466201
50.4414079005156,36.25086593347068
50.279477716345745,36.36947428919513
50.09920529827802,36.46812753539772
49.88315083982767,36.498628837137666
49.673622903000535,36.45154483295884
49.55105823950337,36.320620732508154
49.333069903915494,36.293458638004935
49.15884151172669,36.396393869640335
48.99454925924457,36.50672798037718
48.868027098907966,36.37661593888019
48.76674218029108,36.234425273437445
48.59790446263279,36.11925431979162
48.58184945798498,35.98649199168841
48.66638602763188,35.82369118492887
48.85481790112513,35.73563745718376
48.84036696385479,35.597948723113255
48.63462531652376,35.572733652948656
48.43116299662804,35.55912636816868
48.337652011517726,35.39800117419624
48.26683007663821,35.23320214935911
48.18611549726979,35.067353200389796
48.00491197658507,35.03125852008143
47.79698827499133,35.03002597381418
47.588733792919,35.08278629461217
47.39388264247387,35.05996948849425
47.20575845249767,35.13983612523818
47.13722590063852,35.29582233412773
47.17979875512213,35.46037781136336
47.30663157657159,35.603492445160676
47.176896271644225,35.68594249951282
46.965515520683105,35.651339358213896
46.78137928231548,35.56895315814682
46.6299547377792,35.69278229811481
46.71360187634815,35.84649586475834
46.75800167523748,36.017194467936946
46.81178283066458,36.18459361793478
46.96555739451288,36.304217840576875
